id , name, adusers, ddownloads, lastupdated, minv, maxv, isMailExt, #Auth, Authors, A1Id,  A2Id,  A3Id, cTB52, cTB60, cTB68b, cTB68,homepage_url,support_url
204928,esri,0,22,2011-02-12,3.0,3.2,0,1,tikurahul,5409176,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/esri/,{u'en-US': u'http://rahulswackyworld.blogspot.com'}
207607,filemail,106,21,2018-12-11,57.0,60.0,0,1,bmlk,5413662,,,2099-01-01,2018-12-11,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/filemail-207607/,{u'en-US': u'https://github.com/bmlk/filemail'}
211326,zFiler mail,2,22,2011-08-25,5.0,19.0,0,1,AuthorsEnc,5420212,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/zfiler-mail/,{u'fr': u'http://www.nozicaa.com/fr/page.content/Sp%C3%A9cial:Contact/subject:zfiler_info/after:supportMenu'; u'en-US': u'http://www.nozicaa.com/en/page.content/Special:Contact/after:supportMenu'}
212316,notto,23,21,2010-09-08,3.0,12.0,0,1,andreifa,5412793,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/notto-212316/,None
215976,Envelopes,21,21,2011-07-01,2.0,31.0,0,1,sacharin,4806231,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/envelopes/,None
215985,sv-SE-215985,4,25,2013-04-02,10.0,27.0,0,1,Daniel Dawson,2192507,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tools-options-for-linux/,{u'en-US': u'https://groups.google.com/forum/#!forum/ddawson-addonssupport'}
215999,Cat Attack Quick Button,0,22,2013-03-25,1.5,31.0,0,1,Mandy Smith,4895400,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/cat-attack-quick-button/,{u'en-US': u'http://mandysmith.fii.me'}
217293,Signal Spam,11087,452,2018-11-23,38.0,68.0,0,2,Signal Spam; VERIFROM,5427288,11726506,,2017-07-07,2018-08-31,2018-11-22,2018-11-22,https://addons.thunderbird.net/en-US/thunderbird/addon/signal-spam/,{u'fr': u'https://assistance.signal-spam.fr/index.php'}
219721,SRB Lightning,0,66,2011-02-21,3.1,3.1,0,1,AuthorsEnc,62250,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/srb-lightning/,None
219725,AutoSlide,132,23,2018-10-20,63.0,63.0,1,1,jmozmoz,25957,,,2016-03-14,2017-11-15,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/autoslide/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?uid=667645&f=48&t=1972877&start=0'}
221519,MuteThread,2,21,2011-01-26,3.1,31.0,0,1,dmose,9810,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mutethread/,{u'en-US': u'http://feedback.mozillalabs.com/forums/68185-messaging-add-ons/'}
222207,Highlighter,10934,156,2018-11-21,3.0,60.0,0,1,AuthorsEnc,3845826,,,2011-09-17,2011-09-17,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/highlighter-222207/,{u'en-US': u'http://github.com/arodier/Highlighter/issues'}
222537,Addons Manager Hilite,24,104,2016-07-23,31.0,55.0,0,1,custom.firefox.lady,748493,,,2016-07-22,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/addons-manager-hilite/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?t=1982363'}
222540,Caret Out,4,26,2017-11-03,3.0,56.0,0,1,blogram,5453680,,,2017-06-30,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/caret-out/,{u'ja': u'https://blogram.net/caretout/'}
223377,Search IP,13,34,2015-11-27,10.0,54.0,0,1,Sarybe,5116669,,,2015-11-27,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/search-ip/,None
223389,Compose for Thunderbird,3,24,2011-06-29,3.1,15.0,0,1,Jonathan Protzenko,343,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/compose-for-thunderbird/,{u'en-US': u'http://github.com/protz/Compose'}
226843,InGmane,0,21,2012-02-13,3.1,31.0,0,1,Andriy Gapon,5464935,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/ingmane/,None
228395,Thunderbird Pedophile Reporter,0,21,2011-07-14,2.0,18.0,0,1,Joe Seanor,5244030,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderbird-pedophile-reporter/,{u'en-US': u'www.internetpredatortracker.com'}
234329,SavedSearchThemAll,455,50,2018-02-02,3.1,60.0,0,1,Mic,5484460,,,2017-01-10,2018-02-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/savedsearchthemall/,{u'en-US': u'https://github.com/micz/SavedSearchThemAll/issues'}
235806,Personasizer,0,21,2010-09-29,3.0,3.2,0,1,dandonkulous,4994829,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/personasizer/,None
235857,PLUGIN NO LONGER BEING MAINTAINED,0,23,2010-10-28,1.5,3.1,0,1,exwavia,5494897,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/telephone-message-taker/,None
239387,about:support,1,31,2011-01-21,3.1,3.3,0,1,Siddharth Agarwal,5500295,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/aboutsupport/,None
239632,Subject Cleaner,1151,28,2018-10-29,3.1,60.0,0,1,mi-yo,5477374,,,2018-10-14,2018-10-14,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/subject-cleaner/,{u'en-US': u'https://github.com/mi-yo/thunderbird-subjectcleaner'}
241027,Hidden Archive Prefs,1,21,2011-01-31,3.1,3.3,0,1,cabuki,5505179,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/hidden-archive-prefs/,None
242190,ThunderBridge,8,22,2015-07-15,3.0,40.0,0,1,AuthorsEnc,5508982,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderbridge/,None
242197,Navigation Shortcuts,9,22,2011-01-10,3.0,31.0,0,1,Jens Nyman,5493305,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/navigation-shortcuts/,None
244848,ExQuilla for Exchange,16973,2419,2019-07-04,60.5,68.0,1,1,Beonex,14156264,,,2099-01-01,2099-01-01,2019-06-28,2019-06-28,https://addons.thunderbird.net/en-US/thunderbird/addon/exquilla-exchange-web-services/,None
244879,Montezooma,86,29,2013-10-28,3.0,31.0,0,1,Pete Stucke,876036,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/montezooma/,None
244917,Markov Dictionary Switcher,3,25,2011-01-20,2.0,3.1,0,1,Freek Zindel,5519994,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/markov-dictionary-switcher/,None
246793,Last Message,1,23,2010-11-11,3.1,3.3,0,1,Giovanni Coriasco,1224279,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/last-message/,None
247566,EzStylist,0,23,2011-01-20,3.0,3.1,0,1,AuthorsEnc,10339,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/ezstylist/,None
249342,Restartless Restart,161,39,2013-01-28,3.3,43.0,0,1,Erik Vold,1010542,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/restartless-restart/,{u'en-US': u'http://github.com/voldsoftware/restartless-restart-ffext/issues'}
249353,Splash! (Compatible version of Firefox 4),0,21,2011-02-10,1.5,3.1,0,1,nicomico,5531459,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/splash-compatible-version-of-f/,None
254571,DOM Inspector Plus! [dm],325,59,2018-09-23,5.0,60.0,0,1,Javier "DarthMadara",4341183,,,2016-10-20,2018-09-19,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dom-inspector-dm/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?f=48&t=1874965'}
255237,Prevent Delete,119,5,2011-06-27,3.0,31.0,0,1,pastisman,1891102,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/prevent-delete/,{u'en-US': u'http://pastisman-addons.goodforum.net/prevent-delete-f9/'}
256173,Master Password+,4479,276,2019-04-08,5.0,62.0,0,1,V@no,630411,,,2016-12-29,2018-08-12,2018-08-12,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/master-password/,{u'zh-CN': u'http://code.google.com/p/masterpasswordtimeoutplus/issues/list'; u'en-US': u'https://github.com/vanowm/MasterPasswordPlus/issues'}
258235,OrderAtt,81,25,2011-11-21,8.0,31.0,0,1,LeJav,5550795,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/orderatt/,None
259592,ThunderShot,0,21,2011-02-01,3.1,3.1,0,1,blassey,678156,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thundershot/,None
261485,WebMyStyles,1,22,2011-02-18,3.0,3.2,0,1,prarthana,5423329,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/webmystyles/,None
261958,Password Tags,31,37,2017-10-10,51.0,55.0,0,1,Daniel Dawson,2192507,,,2017-02-16,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/password-categories/,{u'en-US': u'https://groups.google.com/forum/#!forum/ddawson-addonssupport'}
262821,Opacus SugarCRM/SuiteCRM Thunderbird Extension,884,53,2019-04-02,63.0,100,1,3,Jonathan Cutting; Mathew B; Daniel Cherrington,5576469,5576486,5577761,2016-12-03,2018-08-14,2099-01-01,2019-04-02,https://addons.thunderbird.net/en-US/thunderbird/addon/opacus-sugarcrm-thunderbird-ex/,{u'en-US': u'http://www.opacus.co.uk/forum'}
262823,ResetRec,529,21,2018-12-10,3.1,60.0,0,1,LeJav,5550795,,,2018-12-08,2018-12-08,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/resetrec/,None
262833,Serial Letter,4,22,2014-04-26,1.5,31.0,0,1,Fabian L.,5566468,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/serial-letter/,None
264090,Get An Account,0,22,2011-03-03,3.1,13.0,0,1,bwinton,3676260,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/get-an-account/,{u'en-US': u'http://feedback.mozillalabs.com/forums/68185-messaging-add-ons'}
265058,ThunderSync,504,66,2015-11-10,3.0,38.0,0,1,Frank Abelbeck,5580713,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thundersync/,None
265079,Search Results Sort By Date Not Relevance,3963,121,2018-10-25,3.0,60.0,0,1,Casey,4877927,,,2017-12-29,2018-10-20,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/srsbdnr/,{u'en-US': u'http://lacinato.com/cm/software/extensions/srsbdnr'}
269158,GQueues Tab,0,24,2011-01-07,3.0,3.3,0,1,Daryl Jones,5592621,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/gqueues-tab/,None
269954,TBDialOut,1461,60,2018-11-01,3.0,60.0,0,1,tipichris,4172532,,,2018-11-01,2018-11-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tbdialout/,{u'en-US': u'http://getsatisfaction.com/tbdialout'}
270436,TweeQuilla Twitter for Thunderbird (Obsolete),1,21,2011-06-21,3.1,5.0,0,1,R Kent James,3346687,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tweequilla-bundle/,{u'en-US': u'http://mesquilla.com/forum/tweequilla-twitter-for-thunderbird/'}
270891,Me Hincha,1,22,2011-02-27,3.0,3.2,0,1,Ceronegativo,5598610,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/me-hincha/,None
273536,Reload Disabler,0,21,2011-08-01,3.0,31.0,0,1,samurai20000,5602930,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/reload-disabler/,None
273644,Mail Size Report,0,21,2011-01-31,3.0,3.1,0,1,koiken,5562902,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mail-size-report/,None
273646,Undigestify,87,22,2019-04-02,68.0,100,1,1,Jonathan Kamens,5389259,,,2015-06-27,2017-12-14,2099-01-01,2019-04-01,https://addons.thunderbird.net/en-US/thunderbird/addon/undigestify/,None
274085,NotTo_Ojx,31,22,2013-09-19,23.0,31.0,0,1,LeJav,5550795,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/notto_ojx/,None
274087,Keyword to Latest Digg URL Converter,1,22,2011-01-27,3.0,3.2,0,1,takatosi,5578448,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/keyword_digg_converter/,None
274088,Page Content Estimator,0,22,2011-01-27,3.0,3.2,0,1,takatosi,5578448,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/page_size_estimator/,None
274100,check-links,0,21,2011-01-26,3.0,3.2,0,1,nit39,5562912,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/check-links/,None
275531,Cairo Dock Unread Count,0,21,2011-02-19,2.0,3.2,0,1,Lumberg,5612176,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/cairo-dock-unread-count/,None
277002,ThunderPEC,16461,495,2018-05-16,3.0,64.0,0,1,thunderpec,5616758,,,2016-10-22,2017-05-20,2018-05-16,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderpec/,{u'it': u'https://groups.google.com/group/thunderpec?hl=it'}
277026,Google Mail Tab for Thunderbird,0,22,2011-02-09,3.0,3.3,0,1,MIhai Stana,5618320,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/google-mail-tab/,None
278843,DBus Notifications,0,21,2011-05-23,2.0,3.2,0,1,Fabien Carrion,3924537,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dbus-notifications/,None
279603,JS Deminifier,0,21,2011-02-04,3.0,3.2,0,1,Patrick Walton,5598064,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/deminifier/,None
279909,Resize Header,59,22,2011-10-04,3.1,31.0,0,1,bwinton,3676260,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/resize-header/,None
280819,GuifiProxy,18,675,2012-05-18,2.0,15.0,0,1,AuthorsEnc,5386901,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/guifiproxy/,{u'en-US': u'http://guifi.net'}
281336,Shift Box,1,21,2011-08-29,3.0,20.0,0,3,Romain Vuillemot; Azhar AIT OUASSARAH; Florian Debiesse,5614554,5630962,5777409,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/shift-box/,{u'en-US': u'http://romain.vuillemot.net/'}
281348,ScrollToNext,1,22,2011-02-18,2.0,31.0,0,1,em_te,194,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/scrolltonext/,None
282629,OpenSearch,24,21,2011-02-25,3.3,20.0,0,1,bwinton,3676260,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/opensearch/,{u'en-US': u'http://mzl.la/aNUawh'}
284035,nynorskvg,0,24,2011-02-26,3.0,3.2,0,1,Velmont,5637795,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/nynorskvg/,None
285274,No More Install Delay,5,38,2014-08-18,3.3,40.0,0,1,trlkly,1093194,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/no-install-delay/,None
286028,Extension Test,1,23,2015-02-25,5.0,39.0,0,1,Kris Maglione,1300653,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/extension-test/,None
286370,IO.Translator,1,22,2011-02-28,1.0,31.0,0,1,Jack.Yeng,649022,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/iotranslator-1/,None
286843,Filter_Copy,14,22,2011-03-15,3.1,31.0,0,1,tk_i,5645847,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/Filter_Copy/,None
287142,About Startup,4,30,2013-07-12,13.0,31.0,0,1,Mike Hommey,5647196,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/about-startup/,{u'en-US': u'https://github.com/glandium/about-startup/issues'}
287474,confirm-mail,274,24,2011-10-21,2.0,12.0,0,1,tanabec,5612306,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/confirm-mail/,None
287743,MailHops,2183,47,2019-04-04,3.0,60.0,0,1,Andrew Van Tassel,1226917,,,2018-08-20,2018-08-20,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mailhops/,{u'en-US': u'https://www.mailhops.com/contact'}
289006,Hide Clear List Button,0,21,2011-03-31,2.0,19.0,0,1,Colby Russell,5198037,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/hide-clear-list-button/,None
291467,AutoRssDeleter,0,0,2011-05-19,3.0,3.3,0,1,Hun1Ahpu,5654688,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/autorssdeleter/,None
295288,Reply All Control,0,24,2011-03-21,3.1,3.1,0,1,jbaker,5665199,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/reply-all-control/,None
295715,Flexible Identity,1091,28,2018-08-16,3.0,60.0,0,1,Paul Kolomiets,1428569,,,2018-08-14,2018-08-14,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/flexible-identity/,None
295716,en-US-295716,0,24,2011-03-29,0.5,3.0,0,1,Danidek,5666389,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sztakidict/,None
296790,hitsniffer visitors monitoring,43,21,2014-01-20,3.1,3.1,0,1,San,5670112,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/hit-sniffer-analytics/,{u'en-US': u'http://www.hitsniffer.com'}
300254,Disable Add-on Compatibility Checks,1468,384,2011-10-12,3.3,31.0,0,1,Kris Maglione,1300653,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/checkcompatibility/,None
301312,SendWithoutSubject,49,24,2014-12-09,29.0,34.0,0,1,pastisman,1891102,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/sendwithoutsubject/,{u'en-US': u'http://pastisman-addons.goodforum.net/t22-send-without-subject'}
303967,Advanced Unread Folders,940,44,2016-05-03,3.1,60.0,0,1,Philipp Kewisch,85036,,,2016-05-03,2016-05-03,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/advanced-unread-folders/,None
304734,Find Preferences,1,21,2011-11-30,3.0,38.0,0,1,Neil Rashbrook,201386,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/find-preferences/,None
304954,dwMailCopy,77,24,2019-05-19,1.5,60.0,0,1,dangerouswoo,5700246,,,2018-12-29,2018-12-29,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dwmailcopy/,{u'en-US': u'https://homebase.server-on.net/home/index.php?option=com_content&view=article&id=79:thunderbirdadon&catid=42:pc&Itemid=53'; u'ja': u'http://homebase.gotdns.org/home/index.php?option=com_content&view=article&id=79:thunderbirdadon&catid=42:pc&Itemid=53'}
305330,New Account Types,0,64,2012-11-26,16.0,18.0,0,1,R Kent James,3346687,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/new-account-types/,None
306390,bulkPaste_recipient,156,49,2014-01-31,3.1,31.0,0,1,tk_i,5645847,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/bulkpaste_recipient/,None
306529,arpitgupta31 (1),1,21,2011-05-16,3.0,3.2,0,1,arpitgupta31,5631687,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/arpitgupta31-1/,None
306600,Contact Tabs,12663,284,2018-09-01,59.0,60.0,0,1,speedball2001,1680847,,,2017-03-04,2018-06-23,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/contact-tabs/,None
307047,ca-307047,0,21,2011-05-17,2.0,3.3,0,1,Sergi Tur Badenas,5641244,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/guifiproxy-infocentre-santa/,None
307404,TeamBox-ff,0,22,2012-02-16,3.0,31.0,0,1,Teambox SARL,5708909,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/teambox-ff/,{u'fr': u'http://www.teambox.fr'}
308044,RSS Dashboard,0,22,2011-06-02,3.3,26.0,0,1,Jonathan Protzenko,343,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/rss-tab/,{u'en-US': u'https://github.com/protz/Rss-tab'}
310118,Personal Level Indicators,185,42,2017-06-02,3.1,52.0,0,1,Tammo van Lessen,5724367,,,2017-06-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/personal-level-indicators/,None
310784,my site 1.0,0,24,2011-06-08,3.0,3.2,0,1,Venkat Bommina,5635564,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/allow-facebook-youtube-and-/,None
310952,Close Window on IMAP deletion,4,22,2011-07-15,1.5,31.0,0,1,SoftXperience,5726657,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/close-window-on-imap-deleti/,None
311015,GProxy Tool,1,100,2011-07-07,1.0,16.0,0,1,Ultra-GM,5727113,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/gproxy-tool/,None
311616,Scan'Mail,56,23,2014-01-09,3.0,31.0,0,1,Nassim KACHA,5733374,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/scanmail/,{u'fr': u'https://github.com/blueicefield/scanmail'}
312205,Address Move Button,3343,60,2018-10-11,3.0,60.0,0,1,shimamu,5738760,,,2011-07-06,2018-10-08,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/address-move-button/,{u'ja': u'http://d.hatena.ne.jp/arumamis/20110506'}
312997,Deselect on Delete,984,21,2015-06-24,5.0,65.0,0,1,squib,5498792,,,2015-06-24,2015-06-24,2015-06-24,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/deselect-on-delete/,{u'en-US': u'https://bitbucket.org/squib/deselect-on-delete/issues?status=new&status=open'}
313171,filer,0,21,2011-06-10,1.5,3.3,0,1,TorBaTux,5740625,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/filer/,None
314745,ThunderLink,823,106,2019-01-17,38.0,65.0,1,2,Christoph Zwirello; Mike Hardy,5744695,14152415,,2018-12-19,2018-12-09,2018-12-19,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/thunderlink/,{u'de': u'https://github.com/mikehardy/thunderlink'; u'en-US': u'https://github.com/mikehardy/thunderlink'}
315380,Follow Reply,30,23,2011-08-11,3.1,31.0,0,1,pastisman,1891102,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/follow-reply/,{u'fr': u'http://pastisman-addons.goodforum.net/'; u'en-US': u'http://pastisman-addons.goodforum.net/f10-follow-reply'}
315875,eCleaner,104,79,2011-09-15,5.0,9.0,0,1,flasresizerdeveloper,5889896,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/ecleaner/,None
316899,Report,0,23,2011-06-14,1.0,2.0,0,1,Vasiliy,5154427,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/report/,None
316903,Filter SubFolders,1,25,2011-06-15,3.0,3.1,0,1,Craig Miskell,5760381,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/filter-subfolders/,{u'en-US': u'http://www.stroppykitten.com/filterSubFolders/'}
316906,Personas Shuffler,29,30,2012-09-24,5.0,31.0,0,1,Diego Casorran,5575361,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/personas-shuffler/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?f=48&t=2318993'}
317264,Attachment Manager,6,23,2011-06-15,2.0,3.3,0,1,Amulya,5758310,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/attachment-manager/,None
